,y_true,y_pred,precision,coverage,a0,a1,a2,a3,a4,a5,a6
513,5,5,0.9356435643564357,0.0031,humidity <= 60.26,rainfall <= 64.55,N <= 37.00,20.00 < K <= 32.00,28.00 < P <= 51.00,temperature > 22.77,ph > 6.92
514,5,5,0.8859375,0.0048,humidity <= 60.26,rainfall <= 94.87,N <= 37.00,temperature > 28.56,K <= 32.00,28.00 < P <= 51.00,ph > 6.92
515,5,7,0.37485242030696575,0.0013,K <= 20.00,51.00 < P <= 68.00,rainfall <= 94.87,21.00 < N <= 37.00,25.60 < temperature <= 28.56,humidity <= 80.47,ph <= 5.97
516,5,5,0.8680555555555556,0.0037,humidity <= 60.26,rainfall <= 94.87,N <= 37.00,temperature > 28.56,20.00 < K <= 32.00,28.00 < P <= 51.00,ph > 6.92
517,5,5,0.9523809523809523,0.0057,rainfall <= 64.55,humidity <= 60.26,N <= 21.00,20.00 < K <= 32.00,temperature > 25.60,P > 28.00,
518,5,5,0.835,0.0023,humidity <= 60.26,rainfall <= 94.87,N <= 21.00,temperature > 22.77,20.00 < K <= 32.00,28.00 < P <= 51.00,ph > 6.92
519,5,5,0.9688715953307393,0.0074,rainfall <= 64.55,humidity <= 60.26,N <= 21.00,temperature > 28.56,K <= 32.00,28.00 < P <= 68.00,
520,5,5,0.991304347826087,0.0076,rainfall <= 64.55,humidity <= 60.26,N <= 21.00,temperature > 25.60,K <= 32.00,28.00 < P <= 51.00,
521,5,5,0.6872964169381107,0.0303,28.00 < P <= 51.00,rainfall <= 94.87,K <= 32.00,temperature > 25.60,humidity <= 80.47,N <= 37.00,
522,5,5,0.9777777777777777,0.0074,rainfall <= 64.55,humidity <= 60.26,N <= 21.00,temperature > 25.60,K <= 32.00,28.00 < P <= 51.00,
523,5,5,0.9555555555555556,0.0075,humidity <= 60.26,rainfall <= 64.55,N <= 37.00,K <= 20.00,28.00 < P <= 51.00,temperature > 22.77,
524,5,5,0.9700374531835206,0.0108,humidity <= 60.26,rainfall <= 64.55,N <= 37.00,K <= 32.00,temperature > 25.60,28.00 < P <= 51.00,
525,5,5,0.8847926267281107,0.0143,rainfall <= 64.55,humidity <= 60.26,N <= 37.00,temperature > 22.77,K <= 32.00,28.00 < P <= 68.00,ph > 6.92
526,5,5,0.9507692307692308,0.0073,humidity <= 60.26,rainfall <= 64.55,N <= 21.00,temperature > 28.56,K <= 32.00,28.00 < P <= 68.00,
527,5,5,0.9701492537313433,0.0055,humidity <= 60.26,rainfall <= 64.55,N <= 37.00,temperature > 28.56,K <= 32.00,28.00 < P <= 51.00,
528,5,5,0.9191919191919192,0.0059,humidity <= 60.26,rainfall <= 64.55,N <= 37.00,K <= 32.00,28.00 < P <= 51.00,temperature > 22.77,ph <= 5.97
529,5,5,0.953416149068323,0.0115,rainfall <= 64.55,humidity <= 60.26,N <= 37.00,K <= 32.00,temperature > 25.60,28.00 < P <= 51.00,
530,5,5,0.9502262443438914,0.0047,humidity <= 60.26,rainfall <= 64.55,N <= 37.00,20.00 < K <= 32.00,temperature > 22.77,28.00 < P <= 51.00,ph > 5.97
531,5,5,0.9735849056603774,0.0038,rainfall <= 64.55,humidity <= 60.26,N <= 21.00,temperature > 28.56,20.00 < K <= 32.00,P > 28.00,
532,5,5,0.7242120343839542,0.0058,rainfall <= 64.55,N <= 21.00,humidity <= 80.47,temperature > 25.60,ph <= 5.97,28.00 < P <= 51.00,K <= 32.00
533,5,5,0.963963963963964,0.0065,humidity <= 60.26,rainfall <= 64.55,N <= 21.00,temperature > 25.60,20.00 < K <= 32.00,28.00 < P <= 68.00,
534,5,7,0.35392829900839057,0.0144,K <= 20.00,P > 51.00,21.00 < N <= 37.00,rainfall <= 94.87,temperature > 22.77,ph > 6.92,humidity <= 80.47
535,5,5,0.9927007299270073,0.0042,humidity <= 60.26,rainfall <= 64.55,N <= 21.00,temperature > 28.56,K <= 32.00,28.00 < P <= 51.00,
536,5,5,0.9681528662420382,0.0089,humidity <= 60.26,rainfall <= 64.55,N <= 21.00,K <= 32.00,28.00 < P <= 51.00,,
537,5,5,0.7580101180438449,0.0088,humidity <= 60.26,rainfall <= 94.87,N <= 21.00,temperature > 25.60,K <= 20.00,28.00 < P <= 68.00,
538,5,5,0.7298850574712644,0.0132,N <= 21.00,humidity <= 80.47,temperature > 25.60,rainfall <= 94.87,28.00 < P <= 68.00,K <= 49.00,ph <= 5.97
539,5,5,0.965,0.0077,humidity <= 60.26,rainfall <= 64.55,N <= 21.00,temperature > 28.56,K <= 32.00,28.00 < P <= 68.00,
540,5,5,0.6564673157162726,0.0074,rainfall <= 94.87,humidity <= 80.47,N <= 37.00,temperature > 22.77,20.00 < K <= 32.00,28.00 < P <= 51.00,ph > 6.92
541,5,5,0.9620253164556962,0.0082,rainfall <= 64.55,humidity <= 60.26,N <= 37.00,K <= 32.00,28.00 < P <= 51.00,temperature > 22.77,ph <= 5.97
542,5,5,0.7246753246753247,0.0096,rainfall <= 64.55,N <= 21.00,humidity <= 80.47,temperature > 25.60,ph <= 5.97,28.00 < P <= 68.00,K <= 32.00
543,5,5,0.8153098420413123,0.0083,humidity <= 60.26,temperature > 28.56,rainfall <= 94.87,N <= 37.00,K <= 32.00,ph > 6.92,28.00 < P <= 68.00
544,5,7,0.2510154346060114,0.0351,K <= 20.00,P > 28.00,rainfall <= 94.87,21.00 < N <= 84.25,temperature > 25.60,ph > 5.97,humidity <= 80.47
545,5,5,0.8157467532467533,0.0027,rainfall <= 64.55,humidity <= 80.47,temperature > 28.56,N <= 37.00,K <= 32.00,28.00 < P <= 51.00,ph > 6.92
546,5,5,0.9724770642201835,0.006,humidity <= 60.26,rainfall <= 64.55,N <= 37.00,temperature > 25.60,K <= 20.00,28.00 < P <= 51.00,
547,5,5,1,0.0047,rainfall <= 64.55,humidity <= 60.26,N <= 21.00,temperature > 28.56,K <= 32.00,28.00 < P <= 51.00,
548,5,5,0.9553805774278216,0.0135,humidity <= 60.26,rainfall <= 64.55,N <= 37.00,K <= 32.00,temperature > 25.60,28.00 < P <= 51.00,
549,5,5,0.9536679536679536,0.0079,humidity <= 60.26,rainfall <= 64.55,N <= 21.00,temperature > 28.56,K <= 32.00,P > 28.00,
550,5,5,0.9525547445255474,0.0036,rainfall <= 64.55,humidity <= 60.26,N <= 21.00,20.00 < K <= 32.00,temperature > 22.77,28.00 < P <= 68.00,ph > 6.92
551,5,5,0.9591836734693877,0.0042,rainfall <= 64.55,humidity <= 60.26,N <= 37.00,20.00 < K <= 32.00,28.00 < P <= 51.00,temperature > 22.77,ph > 6.92
552,5,5,0.8412408759124088,0.0031,N <= 21.00,temperature > 28.56,rainfall <= 94.87,humidity <= 80.47,28.00 < P <= 68.00,20.00 < K <= 32.00,ph > 6.92
553,5,5,0.7460732984293194,0.0023,rainfall <= 64.55,temperature > 28.56,humidity <= 80.47,20.00 < K <= 32.00,N <= 84.25,28.00 < P <= 51.00,ph > 6.92
554,5,5,0.7151988636363636,0.0053,rainfall <= 94.87,temperature > 28.56,N <= 37.00,humidity <= 80.47,28.00 < P <= 51.00,K <= 20.00,ph > 6.43
555,5,5,0.9487179487179487,0.0182,humidity <= 60.26,rainfall <= 64.55,N <= 37.00,K <= 32.00,28.00 < P <= 51.00,temperature > 22.77,
556,5,5,0.9826086956521739,0.0042,humidity <= 60.26,rainfall <= 64.55,N <= 21.00,20.00 < K <= 32.00,28.00 < P <= 51.00,,
557,5,5,0.8576642335766423,0.0019,rainfall <= 64.55,humidity <= 80.47,N <= 21.00,temperature > 28.56,28.00 < P <= 68.00,ph <= 5.97,
558,5,5,0.98828125,0.0058,rainfall <= 64.55,humidity <= 60.26,N <= 21.00,temperature > 25.60,K <= 32.00,28.00 < P <= 51.00,
559,5,5,0.841886269070735,0.0037,humidity <= 60.26,rainfall <= 94.87,N <= 37.00,temperature > 25.60,20.00 < K <= 32.00,51.00 < P <= 68.00,ph > 6.92
560,5,5,0.967741935483871,0.0046,humidity <= 60.26,rainfall <= 64.55,N <= 37.00,temperature > 28.56,20.00 < K <= 32.00,28.00 < P <= 68.00,ph > 6.92
561,5,5,0.9957627118644068,0.0045,humidity <= 60.26,rainfall <= 64.55,N <= 37.00,temperature > 28.56,K <= 32.00,28.00 < P <= 51.00,
562,5,5,0.8095952023988006,0.0199,humidity <= 60.26,rainfall <= 94.87,N <= 21.00,temperature > 25.60,28.00 < P <= 68.00,K <= 32.00,
563,5,7,0.45065996228786925,0.0046,K <= 20.00,51.00 < P <= 68.00,60.26 < humidity <= 80.47,21.00 < N <= 37.00,rainfall <= 94.87,temperature > 28.56,ph > 6.92
564,5,5,0.8766666666666667,0.0053,humidity <= 60.26,rainfall <= 94.87,N <= 37.00,temperature > 28.56,K <= 32.00,28.00 < P <= 51.00,ph > 6.92
565,5,5,0.9673024523160763,0.008,humidity <= 60.26,rainfall <= 64.55,N <= 21.00,K <= 32.00,28.00 < P <= 51.00,,
566,5,5,0.6623012160898035,0.018,rainfall <= 64.55,humidity <= 80.47,temperature > 25.60,K <= 32.00,N <= 84.25,28.00 < P <= 51.00,
567,5,5,0.954954954954955,0.003,rainfall <= 64.55,humidity <= 60.26,N <= 37.00,temperature > 28.56,K <= 32.00,ph > 6.92,P <= 51.00
568,5,5,0.8848484848484849,0.0021,humidity <= 60.26,rainfall <= 94.87,N <= 37.00,temperature > 28.56,K <= 20.00,ph > 6.92,28.00 < P <= 51.00
569,5,5,0.7902298850574713,0.0025,humidity <= 60.26,rainfall <= 64.55,temperature > 28.56,K <= 20.00,N <= 84.25,28.00 < P <= 51.00,ph > 6.43
570,5,7,0.38654891304347827,0.0012,K <= 20.00,51.00 < P <= 68.00,21.00 < N <= 37.00,rainfall <= 94.87,ph <= 5.97,22.77 < temperature <= 25.60,humidity <= 80.47
571,5,5,0.9548872180451128,0.0069,humidity <= 60.26,rainfall <= 64.55,N <= 21.00,20.00 < K <= 32.00,temperature > 25.60,,
572,5,5,0.9435665914221218,0.0113,rainfall <= 64.55,humidity <= 60.26,N <= 21.00,K <= 32.00,temperature > 25.60,28.00 < P <= 68.00,
573,5,5,0.9786476868327402,0.0067,humidity <= 60.26,rainfall <= 64.55,N <= 37.00,temperature > 28.56,K <= 32.00,28.00 < P <= 51.00,
574,5,5,0.7331136738056013,0.0018,rainfall <= 64.55,temperature > 28.56,humidity <= 80.47,K <= 20.00,N <= 84.25,28.00 < P <= 51.00,ph > 6.92
575,5,5,0.9056603773584906,0.0105,humidity <= 60.26,rainfall <= 64.55,N <= 37.00,temperature > 25.60,K <= 32.00,28.00 < P <= 68.00,ph <= 5.97
576,5,5,0.9528535980148883,0.012,rainfall <= 64.55,humidity <= 60.26,N <= 37.00,K <= 32.00,temperature > 25.60,28.00 < P <= 51.00,
577,5,5,0.9638989169675091,0.0068,humidity <= 60.26,rainfall <= 64.55,N <= 21.00,temperature > 28.56,K <= 32.00,P <= 68.00,
578,5,5,0.7868852459016393,0.0019,rainfall <= 64.55,N <= 21.00,humidity <= 80.47,temperature > 22.77,20.00 < K <= 32.00,28.00 < P <= 51.00,ph > 6.92
579,5,5,0.9805194805194806,0.0045,humidity <= 60.26,rainfall <= 64.55,N <= 37.00,temperature > 28.56,K <= 32.00,28.00 < P <= 68.00,ph <= 6.43
580,5,5,0.9736070381231672,0.0063,rainfall <= 64.55,humidity <= 60.26,N <= 21.00,temperature > 28.56,K <= 32.00,28.00 < P <= 68.00,
581,5,5,0.8997772828507795,0.002,humidity <= 60.26,rainfall <= 94.87,N <= 37.00,temperature > 28.56,20.00 < K <= 32.00,51.00 < P <= 68.00,ph <= 6.92
582,5,5,0.9847908745247148,0.0067,rainfall <= 64.55,humidity <= 60.26,N <= 21.00,temperature > 25.60,K <= 32.00,28.00 < P <= 51.00,
583,5,5,0.8148514851485148,0.0036,rainfall <= 94.87,temperature > 28.56,N <= 37.00,humidity <= 80.47,20.00 < K <= 32.00,28.00 < P <= 51.00,ph > 6.92
584,5,5,0.9647887323943662,0.0067,rainfall <= 64.55,humidity <= 60.26,N <= 21.00,temperature > 28.56,K <= 32.00,28.00 < P <= 68.00,
585,5,5,0.851006711409396,0.0016,rainfall <= 64.55,N <= 21.00,humidity <= 80.47,temperature > 28.56,28.00 < P <= 51.00,20.00 < K <= 32.00,ph <= 6.92
586,5,5,0.9572953736654805,0.0034,humidity <= 60.26,rainfall <= 64.55,N <= 21.00,temperature > 28.56,K <= 32.00,ph > 6.43,P <= 68.00
587,5,5,0.9544364508393285,0.0107,humidity <= 60.26,rainfall <= 64.55,N <= 37.00,temperature > 28.56,K <= 32.00,28.00 < P <= 68.00,
588,5,5,0.966789667896679,0.0073,rainfall <= 64.55,humidity <= 60.26,N <= 21.00,temperature > 28.56,K <= 32.00,28.00 < P <= 68.00,
589,5,5,0.8986013986013986,0.0055,rainfall <= 64.55,humidity <= 60.26,temperature > 28.56,K <= 32.00,N <= 84.25,28.00 < P <= 68.00,ph <= 5.97
590,5,5,0.7040252565114443,0.0093,rainfall <= 64.55,humidity <= 80.47,N <= 37.00,K <= 32.00,28.00 < P <= 51.00,temperature > 22.77,ph > 6.92
591,5,5,0.9737827715355806,0.0074,humidity <= 60.26,rainfall <= 64.55,N <= 21.00,temperature > 28.56,K <= 32.00,28.00 < P <= 68.00,
592,5,5,0.8144654088050315,0.006,rainfall <= 64.55,humidity <= 60.26,temperature > 28.56,K <= 20.00,N <= 84.25,P <= 68.00,
593,5,5,0.9757575757575757,0.0034,humidity <= 60.26,rainfall <= 64.55,N <= 21.00,20.00 < K <= 32.00,28.00 < P <= 51.00,,
594,5,5,0.657298277425204,0.022,rainfall <= 94.87,temperature > 28.56,humidity <= 80.47,N <= 37.00,K <= 32.00,28.00 < P <= 68.00,ph > 6.92
595,5,5,0.9831460674157303,0.0032,humidity <= 60.26,rainfall <= 64.55,N <= 21.00,temperature > 28.56,20.00 < K <= 32.00,P > 28.00,
596,5,5,0.675932699341624,0.0112,rainfall <= 94.87,humidity <= 80.47,N <= 37.00,temperature > 25.60,28.00 < P <= 51.00,K <= 32.00,ph > 6.92
597,5,5,0.9640718562874252,0.0067,humidity <= 60.26,rainfall <= 64.55,N <= 37.00,K <= 32.00,28.00 < P <= 51.00,temperature > 22.77,ph > 6.92
598,5,5,0.9907407407407407,0.0066,rainfall <= 64.55,humidity <= 60.26,N <= 21.00,K <= 32.00,temperature > 25.60,28.00 < P <= 51.00,
599,5,5,0.9755244755244755,0.0073,humidity <= 60.26,rainfall <= 64.55,N <= 21.00,temperature > 28.56,K <= 32.00,28.00 < P <= 68.00,
600,6,6,0.9606299212598425,0.0062,humidity > 80.47,rainfall <= 64.55,N <= 21.00,K <= 20.00,P <= 68.00,22.77 < temperature <= 28.56,
601,6,6,0.9405940594059405,0.0068,humidity > 80.47,rainfall <= 64.55,N <= 21.00,K <= 20.00,P <= 68.00,22.77 < temperature <= 28.56,
602,6,6,0.9948453608247423,0.016,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 20.00,P <= 68.00,temperature > 25.60,ph <= 6.92
603,6,6,0.9752066115702479,0.0109,rainfall <= 64.55,N <= 21.00,humidity > 80.47,K <= 20.00,28.00 < P <= 68.00,temperature > 22.77,
604,6,6,0.9638009049773756,0.0182,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 20.00,28.00 < P <= 68.00,5.97 < ph <= 6.92,
605,6,6,0.9586206896551724,0.0174,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 32.00,28.00 < P <= 68.00,temperature > 28.56,
606,6,6,0.9536679536679536,0.0169,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 32.00,28.00 < P <= 68.00,temperature > 28.56,
607,6,6,0.9957983193277311,0.0254,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 32.00,28.00 < P <= 51.00,,
608,6,6,1,0.0137,80.47 < humidity <= 89.95,rainfall <= 64.55,N <= 37.00,K <= 20.00,P <= 51.00,,
609,6,6,0.9627659574468085,0.0096,humidity > 80.47,rainfall <= 64.55,N <= 21.00,K <= 20.00,P <= 51.00,,
610,6,6,0.992822966507177,0.0247,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 32.00,28.00 < P <= 51.00,,
611,6,6,0.9645776566757494,0.0114,humidity > 80.47,rainfall <= 64.55,N <= 21.00,K <= 20.00,28.00 < P <= 68.00,,
612,6,6,0.9906542056074766,0.0265,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 32.00,28.00 < P <= 51.00,,
613,6,6,0.9632352941176471,0.0133,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 20.00,P <= 51.00,,
614,6,6,0.9941176470588236,0.0284,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 32.00,28.00 < P <= 51.00,,
615,6,6,0.9634888438133874,0.0264,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 32.00,28.00 < P <= 68.00,ph <= 6.92,
616,6,6,0.7695274831243973,0.0118,rainfall <= 64.55,N <= 21.00,K <= 32.00,humidity > 60.26,28.00 < P <= 68.00,25.60 < temperature <= 28.56,5.97 < ph <= 6.92
617,6,6,0.9522058823529411,0.0124,humidity > 80.47,rainfall <= 64.55,21.00 < N <= 37.00,K <= 20.00,28.00 < P <= 68.00,temperature > 22.77,
618,6,6,0.9942307692307693,0.0251,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 32.00,28.00 < P <= 51.00,,
619,6,6,0.9885057471264368,0.0173,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 20.00,P <= 68.00,ph <= 6.92,temperature > 25.60
620,6,6,0.9595141700404858,0.0131,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 20.00,P <= 51.00,,
621,6,6,0.9646017699115044,0.0098,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 20.00,28.00 < P <= 68.00,temperature > 28.56,
622,6,6,0.8669467787114846,0.0226,rainfall <= 64.55,K <= 32.00,N <= 37.00,28.00 < P <= 51.00,humidity > 60.26,5.97 < ph <= 6.92,
623,6,6,1,0.0284,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 32.00,28.00 < P <= 51.00,,
624,6,6,0.9553571428571429,0.0172,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 20.00,P <= 68.00,ph <= 6.92,
625,6,6,0.997275204359673,0.0277,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 32.00,28.00 < P <= 51.00,,
626,6,6,0.9526184538653366,0.0086,humidity > 80.47,rainfall <= 64.55,N <= 21.00,20.00 < K <= 32.00,28.00 < P <= 68.00,,
627,6,6,0.9608695652173913,0.009,humidity > 80.47,rainfall <= 64.55,21.00 < N <= 37.00,K <= 20.00,P <= 68.00,,
628,6,6,0.9779411764705882,0.0404,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 32.00,28.00 < P <= 68.00,temperature > 25.60,
629,6,6,0.9598997493734336,0.0191,humidity > 80.47,rainfall <= 64.55,21.00 < N <= 37.00,K <= 32.00,28.00 < P <= 68.00,,
630,6,6,1,0.0121,80.47 < humidity <= 89.95,rainfall <= 64.55,N <= 37.00,K <= 20.00,P <= 51.00,,
631,6,6,0.9903147699757869,0.0245,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 32.00,28.00 < P <= 51.00,,
632,6,6,0.9896049896049897,0.0294,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 32.00,28.00 < P <= 51.00,,
633,6,6,0.9971671388101983,0.0169,humidity > 80.47,rainfall <= 64.55,N <= 21.00,K <= 32.00,28.00 < P <= 51.00,,
634,6,6,0.9429429429429429,0.0093,humidity > 80.47,rainfall <= 64.55,N <= 21.00,20.00 < K <= 32.00,28.00 < P <= 68.00,,
635,6,6,0.994579945799458,0.0245,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 32.00,28.00 < P <= 51.00,,
636,6,6,0.9915492957746479,0.0284,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 32.00,28.00 < P <= 51.00,,
637,6,6,0.9508670520231214,0.012,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 20.00,P <= 51.00,,
638,6,6,1,0.0259,humidity > 80.47,rainfall <= 64.55,N <= 37.00,P <= 51.00,,,
639,6,6,0.9509043927648578,0.0103,humidity > 80.47,rainfall <= 64.55,N <= 21.00,K <= 20.00,28.00 < P <= 68.00,temperature > 25.60,
640,6,6,0.9539748953974896,0.0116,humidity > 80.47,rainfall <= 64.55,N <= 21.00,K <= 32.00,28.00 < P <= 68.00,25.60 < temperature <= 28.56,
641,6,6,0.9469964664310954,0.0081,humidity > 80.47,rainfall <= 64.55,N <= 21.00,K <= 20.00,28.00 < P <= 68.00,temperature > 22.77,5.97 < ph <= 6.92
642,6,6,0.9618320610687023,0.0093,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 32.00,28.00 < P <= 68.00,temperature > 22.77,ph <= 6.43
643,6,6,0.9612676056338029,0.0131,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 20.00,P <= 51.00,,
644,6,6,0.9856459330143541,0.0003,humidity > 89.95,rainfall <= 64.55,N <= 21.00,K <= 32.00,28.00 < P <= 68.00,,
645,6,6,0.9583333333333334,0.008,humidity > 80.47,rainfall <= 64.55,N <= 21.00,K <= 20.00,P <= 51.00,,
646,6,6,0.9883966244725738,0.0012,humidity > 89.95,rainfall <= 64.55,N <= 37.00,K <= 32.00,28.00 < P <= 68.00,,
647,6,6,1,0.0127,80.47 < humidity <= 89.95,rainfall <= 64.55,N <= 37.00,K <= 20.00,P <= 51.00,,
648,6,6,0.9578947368421052,0.0167,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 32.00,28.00 < P <= 68.00,ph <= 6.92,22.77 < temperature <= 28.56
649,6,6,1,0.0143,humidity > 80.47,rainfall <= 64.55,N <= 21.00,K <= 32.00,28.00 < P <= 51.00,,
650,6,6,0.9916492693110647,0.027,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 32.00,28.00 < P <= 51.00,,
651,6,6,0.9955654101995566,0.0243,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 32.00,28.00 < P <= 51.00,,
652,6,6,0.9698795180722891,0.0129,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 20.00,P <= 51.00,,
653,6,6,0.9717741935483871,0.014,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 20.00,P <= 51.00,,
654,6,6,0.9635761589403974,0.0127,humidity > 80.47,rainfall <= 64.55,N <= 21.00,K <= 20.00,P <= 68.00,temperature > 22.77,
655,6,6,0.9973404255319149,0.0246,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 32.00,28.00 < P <= 51.00,,
656,6,6,1,0.0091,rainfall <= 64.55,humidity > 80.47,N <= 21.00,K <= 20.00,28.00 < P <= 51.00,,
657,6,6,0.9656160458452722,0.0088,humidity > 80.47,rainfall <= 64.55,N <= 21.00,K <= 20.00,P <= 51.00,,
658,6,6,0.992,0.024,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 32.00,28.00 < P <= 51.00,,
659,6,6,0.9503105590062112,0.013,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 20.00,P <= 51.00,,
660,6,6,0.766737138830162,0.0123,humidity > 80.47,rainfall <= 64.55,K <= 20.00,temperature > 28.56,N <= 84.25,P <= 68.00,
661,6,6,1,0.013,80.47 < humidity <= 89.95,rainfall <= 64.55,N <= 37.00,K <= 20.00,P <= 51.00,,
662,6,6,0.961038961038961,0.0227,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 32.00,28.00 < P <= 68.00,25.60 < temperature <= 28.56,
663,6,6,1,0.0163,humidity > 80.47,rainfall <= 64.55,N <= 21.00,K <= 32.00,28.00 < P <= 51.00,,
664,6,6,0.9976470588235294,0.0134,humidity > 80.47,rainfall <= 64.55,N <= 21.00,K <= 32.00,28.00 < P <= 51.00,,
665,6,6,0.9501312335958005,0.0183,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 20.00,P <= 68.00,ph <= 6.92,
666,6,6,1,0.0121,80.47 < humidity <= 89.95,rainfall <= 64.55,N <= 37.00,K <= 20.00,P <= 51.00,,
667,6,6,0.974169741697417,0.0138,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 20.00,P <= 51.00,,
668,6,6,0.8415446071904128,0.0333,rainfall <= 64.55,K <= 32.00,humidity > 60.26,N <= 37.00,28.00 < P <= 51.00,,
669,6,6,0.9824561403508771,0.016,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 20.00,P <= 51.00,,
670,6,6,0.9619047619047619,0.0121,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 20.00,P <= 51.00,,
671,6,6,0.9900990099009901,0.0256,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 32.00,28.00 < P <= 51.00,,
672,6,6,0.9929742388758782,0.0235,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 32.00,28.00 < P <= 51.00,,
673,6,6,0.963265306122449,0.0089,humidity > 80.47,rainfall <= 64.55,N <= 21.00,K <= 20.00,P <= 51.00,,
674,6,6,0.9974025974025974,0.0269,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 32.00,28.00 < P <= 51.00,,
675,6,6,0.997275204359673,0.0135,humidity > 80.47,rainfall <= 64.55,N <= 21.00,K <= 32.00,28.00 < P <= 51.00,,
676,6,6,0.9699570815450643,0.0123,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 20.00,P <= 51.00,,
677,6,6,0.8694232861806311,0.0053,humidity > 80.47,rainfall <= 64.55,K <= 20.00,temperature > 28.56,28.00 < P <= 51.00,N <= 84.25,ph <= 6.92
678,6,6,0.9735849056603774,0.0152,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 20.00,P <= 68.00,ph <= 6.92,temperature > 25.60
679,6,6,0.9933333333333333,0.0278,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 32.00,28.00 < P <= 51.00,,
680,6,6,0.9636363636363636,0.0259,humidity > 80.47,rainfall <= 64.55,N <= 84.25,K <= 32.00,28.00 < P <= 51.00,temperature > 25.60,
681,6,6,0.9538461538461539,0.0038,rainfall <= 64.55,K <= 20.00,N <= 21.00,28.00 < P <= 51.00,humidity > 60.26,5.97 < ph <= 6.92,22.77 < temperature <= 28.56
682,6,6,0.9031657355679702,0.0053,temperature > 22.77,rainfall <= 64.55,K <= 20.00,N <= 21.00,28.00 < P <= 51.00,humidity > 60.26,5.97 < ph <= 6.92
683,6,6,0.9046822742474916,0.0124,rainfall <= 64.55,K <= 20.00,N <= 37.00,28.00 < P <= 51.00,humidity > 60.26,ph <= 6.92,temperature > 22.77
684,6,6,0.9583333333333334,0.0095,humidity > 80.47,rainfall <= 64.55,21.00 < N <= 37.00,K <= 20.00,28.00 < P <= 68.00,,
685,6,6,0.9623529411764706,0.0323,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 32.00,28.00 < P <= 68.00,temperature > 22.77,ph <= 6.92
686,6,6,0.9759036144578314,0.009,humidity > 80.47,rainfall <= 64.55,N <= 21.00,K <= 20.00,P <= 51.00,,
687,6,6,0.9906542056074766,0.0276,humidity > 80.47,rainfall <= 64.55,N <= 37.00,K <= 32.00,28.00 < P <= 51.00,,
688,6,6,0.8155021834061136,0.0057,humidity > 80.47,rainfall <= 64.55,K <= 20.00,temperature > 28.56,28.00 < P <= 51.00,N <= 84.25,ph <= 6.92
689,6,6,1,0.0124,80.47 < humidity <= 89.95,rainfall <= 64.55,N <= 37.00,K <= 20.00,P <= 51.00,,
