,y_true,y_pred,precision,coverage,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11
5595,0,0,0.9911894273127754,0.282,blood_glucose_level <= 100.00,,,,,,,,,,,
5596,0,0,1,0.7561,age <= 59.00,,,,,,,,,,,
5597,0,0,0.9771428571428571,0.7952,HbA1c_level <= 6.20,,,,,,,,,,,
5598,0,0,0.9792746113989638,0.9277,hypertension = 0.00,,,,,,,,,,,
5599,0,0,0.9876543209876543,0.4975,blood_glucose_level <= 140.00,,,,,,,,,,,
5600,0,0,0.9767441860465116,0.7592,age <= 59.00,,,,,,,,,,,
5601,1,0,0.9869281045751634,0.5097,blood_glucose_level <= 140.00,,,,,,,,,,,
5602,0,0,0.9663461538461539,0.0658,smoking_history = 5.00,,,,,,,,,,,
5603,0,0,0.9936305732484076,0.5036,blood_glucose_level <= 140.00,,,,,,,,,,,
5604,0,0,1,0.5348,HbA1c_level <= 5.80,,,,,,,,,,,
5605,0,0,0.9870967741935484,0.512,blood_glucose_level <= 140.00,,,,,,,,,,,
5606,0,0,0.9861111111111112,0.5151,blood_glucose_level <= 140.00,,,,,,,,,,,
5607,0,0,1,0.2991,HbA1c_level <= 4.80,,,,,,,,,,,
5608,1,1,0.6286137879911046,0.0013,blood_glucose_level > 159.00,age > 59.00,hypertension = 1.00,bmi > 29.52,HbA1c_level > 4.80,smoking_history = 3.00,hypertension = 1.00,,,,,
5609,1,1,0.46246458923512745,0.0061,HbA1c_level > 6.20,age > 59.00,hypertension = 1.00,blood_glucose_level > 100.00,bmi > 23.52,gender = 1.00,hypertension = 1.00,gender = 1.00,,,,
5610,0,0,0.994269340974212,0.5428,HbA1c_level <= 5.80,,,,,,,,,,,
5611,0,0,1,0.2783,blood_glucose_level <= 100.00,,,,,,,,,,,
5612,0,0,0.9865771812080537,0.499,age <= 42.00,,,,,,,,,,,
5613,0,0,0.9836065573770492,0.8127,blood_glucose_level <= 159.00,,,,,,,,,,,
5614,0,0,1,0.2861,blood_glucose_level <= 100.00,,,,,,,,,,,
5615,0,0,1,0.8153,blood_glucose_level <= 159.00,,,,,,,,,,,
5616,0,0,0.9891304347826086,0.7907,HbA1c_level <= 6.20,,,,,,,,,,,
5617,0,0,1,0.3059,HbA1c_level <= 4.80,,,,,,,,,,,
5618,0,0,1,0.3133,HbA1c_level <= 4.80,,,,,,,,,,,
5619,0,0,0.9867549668874173,0.5393,HbA1c_level <= 5.80,,,,,,,,,,,
5620,0,0,0.9900990099009901,1,,,,,,,,,,,,
5621,0,0,1,0.2753,blood_glucose_level <= 100.00,,,,,,,,,,,
5622,0,0,1,0.3005,HbA1c_level <= 4.80,,,,,,,,,,,
5623,0,0,1,0.2787,blood_glucose_level <= 100.00,,,,,,,,,,,
5624,0,0,1,0.3054,HbA1c_level <= 4.80,,,,,,,,,,,
5625,0,0,1,0.2778,blood_glucose_level <= 100.00,,,,,,,,,,,
5626,0,0,0.9751243781094527,0.9636,heart_disease = 0.00,,,,,,,,,,,
5627,0,0,0.9900990099009901,1,,,,,,,,,,,,
5628,0,0,0.9933774834437086,0.5364,HbA1c_level <= 5.80,,,,,,,,,,,
5629,0,0,1,0.5039,blood_glucose_level <= 140.00,,,,,,,,,,,
5630,0,0,0.9811320754716981,0.5179,blood_glucose_level <= 140.00,,,,,,,,,,,
5631,0,0,1,0.2518,age <= 23.00,,,,,,,,,,,
5632,1,1,0.6090695856137608,0.0034,blood_glucose_level > 159.00,HbA1c_level > 6.20,age > 59.00,bmi > 23.52,gender = 1.00,smoking_history = 0.00,smoking_history = 0.00,gender = 1.00,,,,
5633,0,0,0.9933333333333333,0.5393,HbA1c_level <= 5.80,,,,,,,,,,,
5634,0,0,0.9912663755458515,0.2527,age <= 23.00,,,,,,,,,,,
5635,0,0,0.993006993006993,0.4983,age <= 42.00,,,,,,,,,,,
5636,0,0,1,0.5155,blood_glucose_level <= 140.00,,,,,,,,,,,
5637,0,0,1,0.8079,blood_glucose_level <= 159.00,,,,,,,,,,,
5638,0,0,1,0.276,blood_glucose_level <= 100.00,,,,,,,,,,,
5639,0,0,1,0.2956,HbA1c_level <= 4.80,,,,,,,,,,,
5640,0,0,1,0.5402,HbA1c_level <= 5.80,,,,,,,,,,,
5641,0,0,0.9888268156424581,0.8138,blood_glucose_level <= 159.00,,,,,,,,,,,
5642,0,0,1,0.3093,HbA1c_level <= 4.80,,,,,,,,,,,
5643,0,0,1,0.7945,HbA1c_level <= 6.20,,,,,,,,,,,
5644,0,0,1,0.8028,blood_glucose_level <= 159.00,,,,,,,,,,,
5645,1,1,0.7198142414860681,0.0087,blood_glucose_level > 159.00,HbA1c_level > 6.20,age > 59.00,bmi > 29.52,,,,,,,,
5646,1,0,1,0.8122,blood_glucose_level <= 159.00,,,,,,,,,,,
5647,0,0,0.9759036144578314,0.668,bmi <= 27.32,,,,,,,,,,,
5648,0,0,1,0.2995,HbA1c_level <= 4.80,,,,,,,,,,,
5649,0,0,0.9957081545064378,0.3026,HbA1c_level <= 4.80,,,,,,,,,,,
5650,1,1,0.9260143198090692,0.0002,blood_glucose_level > 159.00,HbA1c_level > 6.20,age > 59.00,hypertension = 1.00,bmi > 29.52,smoking_history = 5.00,smoking_history = 5.00,hypertension = 1.00,,,,
5651,0,0,0.9779005524861878,0.8165,blood_glucose_level <= 159.00,,,,,,,,,,,
5652,0,0,1,0.516,blood_glucose_level <= 140.00,,,,,,,,,,,
5653,0,0,0.992,0.2438,age <= 23.00,,,,,,,,,,,
5654,0,0,0.9925373134328358,0.2719,blood_glucose_level <= 100.00,,,,,,,,,,,
5655,0,0,1,0.2984,HbA1c_level <= 4.80,,,,,,,,,,,
5656,0,0,1,0.8169,blood_glucose_level <= 159.00,,,,,,,,,,,
5657,0,0,0.9857651245551602,0.8093,blood_glucose_level <= 159.00,,,,,,,,,,,
5658,0,0,0.9891696750902527,0.7954,HbA1c_level <= 6.20,,,,,,,,,,,
5659,0,0,1,0.8119,blood_glucose_level <= 159.00,,,,,,,,,,,
5660,0,0,1,0.5037,blood_glucose_level <= 140.00,,,,,,,,,,,
5661,0,0,0.989010989010989,0.7859,HbA1c_level <= 6.20,,,,,,,,,,,
5662,0,0,1,0.3056,HbA1c_level <= 4.80,,,,,,,,,,,
5663,0,0,0.9910313901345291,0.2569,age <= 23.00,,,,,,,,,,,
5664,0,0,0.9945054945054945,0.8151,blood_glucose_level <= 159.00,,,,,,,,,,,
5665,0,0,0.9932885906040269,0.5466,HbA1c_level <= 5.80,,,,,,,,,,,
5666,0,0,0.9869281045751634,0.5139,blood_glucose_level <= 140.00,,,,,,,,,,,
5667,0,0,1,0.2976,HbA1c_level <= 4.80,,,,,,,,,,,
5668,0,0,1,0.7883,HbA1c_level <= 6.20,,,,,,,,,,,
5669,0,0,0.991869918699187,0.2501,age <= 23.00,,,,,,,,,,,
5670,0,0,1,0.274,blood_glucose_level <= 100.00,,,,,,,,,,,
5671,0,0,1,0.8121,blood_glucose_level <= 159.00,,,,,,,,,,,
5672,0,0,0.9838709677419355,0.8132,blood_glucose_level <= 159.00,,,,,,,,,,,
5673,0,0,1,0.2971,HbA1c_level <= 4.80,,,,,,,,,,,
5674,0,0,0.9936305732484076,0.5448,HbA1c_level <= 5.80,,,,,,,,,,,
5675,1,0,0.9857142857142858,0.5146,blood_glucose_level <= 140.00,,,,,,,,,,,
5676,0,0,0.9868995633187773,0.256,age <= 23.00,,,,,,,,,,,
5677,0,0,0.9891891891891892,0.7847,HbA1c_level <= 6.20,,,,,,,,,,,
5678,0,0,0.9925373134328358,0.2751,blood_glucose_level <= 100.00,,,,,,,,,,,
5679,0,0,0.994535519125683,0.8129,blood_glucose_level <= 159.00,,,,,,,,,,,
5680,0,0,0.9936305732484076,0.5447,HbA1c_level <= 5.80,,,,,,,,,,,
5681,0,0,0.99375,0.5402,HbA1c_level <= 5.80,,,,,,,,,,,
5682,0,0,0.9823008849557522,0.2743,blood_glucose_level <= 100.00,,,,,,,,,,,
5683,0,0,1,0.539,HbA1c_level <= 5.80,,,,,,,,,,,
5684,0,0,0.9900990099009901,1,,,,,,,,,,,,
5685,0,0,0.9787234042553191,0.8129,blood_glucose_level <= 159.00,,,,,,,,,,,
5686,1,1,0.489191353082466,0.0231,blood_glucose_level > 159.00,HbA1c_level > 6.20,bmi > 29.52,age > 23.00,,,,,,,,
5687,0,0,1,0.2961,HbA1c_level <= 4.80,,,,,,,,,,,
5688,0,0,0.9945652173913043,0.8123,blood_glucose_level <= 159.00,,,,,,,,,,,
5689,0,0,0.9945054945054945,0.7837,HbA1c_level <= 6.20,,,,,,,,,,,
5690,0,0,0.9943502824858758,0.7893,HbA1c_level <= 6.20,,,,,,,,,,,
5691,0,0,1,0.8099,blood_glucose_level <= 159.00,,,,,,,,,,,
5692,0,0,1,0.5172,blood_glucose_level <= 140.00,,,,,,,,,,,
5693,0,0,1,0.3046,HbA1c_level <= 4.80,,,,,,,,,,,
5694,0,0,1,0.3101,HbA1c_level <= 4.80,,,,,,,,,,,
5695,0,0,1,0.5085,blood_glucose_level <= 140.00,,,,,,,,,,,
5696,0,0,1,0.8085,blood_glucose_level <= 159.00,,,,,,,,,,,
5697,0,0,1,0.5466,HbA1c_level <= 5.80,,,,,,,,,,,
5698,0,0,1,0.2792,blood_glucose_level <= 100.00,,,,,,,,,,,
5699,1,1,0.6141975308641975,0.017,blood_glucose_level > 159.00,HbA1c_level > 6.20,bmi > 29.52,age > 42.00,,,,,,,,
5700,0,0,0.9727626459143969,0.5403,HbA1c_level <= 5.80,,,,,,,,,,,
5701,0,0,0.9924242424242424,0.302,HbA1c_level <= 4.80,,,,,,,,,,,
5702,0,0,0.9942857142857143,0.6607,bmi <= 27.32,,,,,,,,,,,
5703,0,0,1,0.2587,age <= 23.00,,,,,,,,,,,
5704,0,0,1,0.2785,blood_glucose_level <= 100.00,,,,,,,,,,,
5705,0,0,0.9884615384615385,0.5422,HbA1c_level <= 5.80,,,,,,,,,,,
5706,0,0,0.9942196531791907,0.8105,blood_glucose_level <= 159.00,,,,,,,,,,,
5707,0,0,1,0.3073,HbA1c_level <= 4.80,,,,,,,,,,,
5708,0,0,0.9823788546255506,0.2793,blood_glucose_level <= 100.00,,,,,,,,,,,
5709,1,1,0.545897644191714,0.0025,blood_glucose_level > 159.00,age > 59.00,HbA1c_level > 5.80,bmi > 29.52,smoking_history = 3.00,,,,,,,
5710,0,0,1,0.5432,HbA1c_level <= 5.80,,,,,,,,,,,
5711,0,0,1,0.3042,HbA1c_level <= 4.80,,,,,,,,,,,
5712,0,0,1,0.4989,age <= 42.00,,,,,,,,,,,
5713,0,0,1,0.8123,blood_glucose_level <= 159.00,,,,,,,,,,,
5714,0,0,0.989010989010989,0.7925,HbA1c_level <= 6.20,,,,,,,,,,,
5715,1,1,0.4671005061460593,0.0013,HbA1c_level > 6.20,age > 59.00,hypertension = 1.00,blood_glucose_level > 100.00,bmi > 23.52,gender = 1.00,smoking_history = 3.00,smoking_history = 3.00,gender = 1.00,,,
5716,0,0,1,0.3023,HbA1c_level <= 4.80,,,,,,,,,,,
5717,0,0,1,0.2967,HbA1c_level <= 4.80,,,,,,,,,,,
5718,0,0,0.991304347826087,0.2527,age <= 23.00,,,,,,,,,,,
5719,1,1,0.7430107526881721,0.0003,blood_glucose_level > 159.00,HbA1c_level > 6.20,age > 59.00,bmi > 27.32,gender = 1.00,smoking_history = 5.00,smoking_history = 5.00,gender = 1.00,,,,
5720,1,0,1,0.7883,HbA1c_level <= 6.20,,,,,,,,,,,
5721,0,0,1,0.296,HbA1c_level <= 4.80,,,,,,,,,,,
5722,0,0,0.9873417721518988,0.5421,HbA1c_level <= 5.80,,,,,,,,,,,
5723,0,0,1,0.5424,HbA1c_level <= 5.80,,,,,,,,,,,
5724,0,0,1,0.5128,blood_glucose_level <= 140.00,,,,,,,,,,,
5725,0,0,0.9931506849315068,0.5094,age <= 42.00,,,,,,,,,,,
5726,1,0,0.988950276243094,0.7937,HbA1c_level <= 6.20,,,,,,,,,,,
5727,0,0,1,0.2746,blood_glucose_level <= 100.00,,,,,,,,,,,
5728,0,0,0.9932432432432432,0.5068,age <= 42.00,,,,,,,,,,,
5729,0,0,0.9923664122137404,0.2756,blood_glucose_level <= 100.00,,,,,,,,,,,
5730,0,0,1,0.2854,blood_glucose_level <= 100.00,,,,,,,,,,,
5731,0,0,0.9779005524861878,0.8113,blood_glucose_level <= 159.00,,,,,,,,,,,
5732,0,0,1,0.7926,HbA1c_level <= 6.20,,,,,,,,,,,
5733,0,0,0.9925373134328358,0.2756,blood_glucose_level <= 100.00,,,,,,,,,,,
5734,0,0,0.9865771812080537,0.5377,HbA1c_level <= 5.80,,,,,,,,,,,
5735,0,0,0.9947089947089947,0.7882,HbA1c_level <= 6.20,,,,,,,,,,,
5736,0,0,1,0.3081,HbA1c_level <= 4.80,,,,,,,,,,,
5737,0,0,0.9776785714285714,0.2511,bmi <= 23.52,,,,,,,,,,,
5738,0,0,1,0.3054,HbA1c_level <= 4.80,,,,,,,,,,,
5739,1,1,0.8233082706766918,0.0009,HbA1c_level > 6.20,blood_glucose_level > 159.00,hypertension = 1.00,age > 42.00,bmi > 29.52,smoking_history = 0.00,hypertension = 1.00,gender = 0.00,heart_disease = 0.00,smoking_history = 0.00,heart_disease = 0.00,gender = 0.00
5740,0,0,0.978021978021978,0.8191,blood_glucose_level <= 159.00,,,,,,,,,,,
5741,0,0,1,0.5439,HbA1c_level <= 5.80,,,,,,,,,,,
5742,0,0,1,0.3054,HbA1c_level <= 4.80,,,,,,,,,,,
5743,1,1,0.8252788104089219,0.0002,HbA1c_level > 6.20,blood_glucose_level > 159.00,heart_disease = 1.00,age > 42.00,bmi > 29.52,gender = 1.00,heart_disease = 1.00,smoking_history = 2.00,,,,
5744,0,0,1,0.3175,HbA1c_level <= 4.80,,,,,,,,,,,
5745,1,1,0.5785861358956761,0.0012,blood_glucose_level > 159.00,age > 59.00,HbA1c_level > 5.80,hypertension = 1.00,smoking_history = 3.00,hypertension = 1.00,smoking_history = 3.00,,,,,
5746,0,0,1,0.3008,HbA1c_level <= 4.80,,,,,,,,,,,
5747,0,0,1,0.3047,HbA1c_level <= 4.80,,,,,,,,,,,
5748,0,0,0.9832402234636871,0.7823,HbA1c_level <= 6.20,,,,,,,,,,,
5749,0,0,1,0.8133,blood_glucose_level <= 159.00,,,,,,,,,,,
5750,0,0,1,0.28,blood_glucose_level <= 100.00,,,,,,,,,,,
5751,0,0,0.9820359281437125,0.6687,bmi <= 27.32,,,,,,,,,,,
5752,0,0,0.9781420765027322,0.7908,HbA1c_level <= 6.20,,,,,,,,,,,
5753,0,0,1,0.8196,blood_glucose_level <= 159.00,,,,,,,,,,,
5754,0,0,1,0.5411,HbA1c_level <= 5.80,,,,,,,,,,,
5755,0,0,1,0.3037,HbA1c_level <= 4.80,,,,,,,,,,,
5756,1,0,0.975609756097561,0.5063,blood_glucose_level <= 140.00,,,,,,,,,,,
5757,0,0,0.9920948616600791,0.5423,HbA1c_level <= 5.80,,,,,,,,,,,
5758,0,0,0.9921259842519685,0.3027,HbA1c_level <= 4.80,,,,,,,,,,,
5759,0,0,0.9837837837837838,0.8156,blood_glucose_level <= 159.00,,,,,,,,,,,
5760,0,0,1,0.8131,blood_glucose_level <= 159.00,,,,,,,,,,,
5761,0,0,1,0.9596,heart_disease = 0.00,,,,,,,,,,,
5762,0,0,0.9796747967479674,0.5082,blood_glucose_level <= 140.00,,,,,,,,,,,
5763,0,0,1,0.8181,blood_glucose_level <= 159.00,,,,,,,,,,,
5764,0,0,0.9885714285714285,0.812,blood_glucose_level <= 159.00,,,,,,,,,,,
5765,1,0,0.984,0.5092,blood_glucose_level <= 140.00,,,,,,,,,,,
5766,0,0,1,0.5032,age <= 42.00,,,,,,,,,,,
5767,0,0,1,0.5224,blood_glucose_level <= 140.00,,,,,,,,,,,
5768,0,0,0.9827586206896551,0.8146,blood_glucose_level <= 159.00,,,,,,,,,,,
5769,0,0,1,0.517,blood_glucose_level <= 140.00,,,,,,,,,,,
5770,0,0,0.9777777777777777,0.7983,HbA1c_level <= 6.20,,,,,,,,,,,
5771,0,0,1,0.8139,blood_glucose_level <= 159.00,,,,,,,,,,,
5772,0,0,0.9853479853479854,0.7934,HbA1c_level <= 6.20,,,,,,,,,,,
5773,1,0,0.9719101123595506,0.8124,blood_glucose_level <= 159.00,,,,,,,,,,,
5774,0,0,0.9884169884169884,0.5061,blood_glucose_level <= 140.00,,,,,,,,,,,
5775,0,0,0.9772727272727273,0.816,blood_glucose_level <= 159.00,,,,,,,,,,,
5776,0,0,0.9872611464968153,0.5054,age <= 42.00,,,,,,,,,,,
5777,0,0,0.9956709956709957,0.2975,HbA1c_level <= 4.80,,,,,,,,,,,
5778,0,0,1,0.2821,blood_glucose_level <= 100.00,,,,,,,,,,,
5779,0,0,0.9900497512437811,0.8142,blood_glucose_level <= 159.00,,,,,,,,,,,
5780,0,0,1,0.4978,age <= 42.00,,,,,,,,,,,
5781,0,0,1,0.8127,blood_glucose_level <= 159.00,,,,,,,,,,,
5782,0,0,0.9836956521739131,0.8135,blood_glucose_level <= 159.00,,,,,,,,,,,
5783,1,1,0.728,0.0044,HbA1c_level > 6.20,blood_glucose_level > 159.00,age > 59.00,bmi > 29.52,gender = 1.00,gender = 1.00,,,,,,
5784,0,0,0.9855595667870036,0.7554,age <= 59.00,,,,,,,,,,,
5785,0,0,0.9839357429718876,0.5116,blood_glucose_level <= 140.00,,,,,,,,,,,
5786,1,1,0.46387643248629795,0.013,HbA1c_level > 6.20,blood_glucose_level > 140.00,age > 59.00,bmi > 29.52,,,,,,,,
5787,0,0,0.988950276243094,0.8161,blood_glucose_level <= 159.00,,,,,,,,,,,
5788,0,0,1,0.2526,age <= 23.00,,,,,,,,,,,
5789,0,0,0.9923664122137404,0.303,HbA1c_level <= 4.80,,,,,,,,,,,
5790,1,0,0.9701492537313433,0.5112,blood_glucose_level <= 140.00,,,,,,,,,,,
5791,0,0,1,0.8101,blood_glucose_level <= 159.00,,,,,,,,,,,
5792,0,0,1,0.3047,HbA1c_level <= 4.80,,,,,,,,,,,
5793,0,0,1,0.5144,blood_glucose_level <= 140.00,,,,,,,,,,,
5794,0,0,1,0.8186,blood_glucose_level <= 159.00,,,,,,,,,,,
5795,1,0,0.9717514124293786,0.7892,HbA1c_level <= 6.20,,,,,,,,,,,
5796,0,0,0.9924242424242424,0.2483,age <= 23.00,,,,,,,,,,,
5797,0,0,0.992,0.5159,blood_glucose_level <= 140.00,,,,,,,,,,,
5798,0,0,0.9931972789115646,0.5137,blood_glucose_level <= 140.00,,,,,,,,,,,
5799,0,0,0.9850746268656716,0.5872,gender = 0.00,,,,,,,,,,,
5800,0,0,1,0.2777,blood_glucose_level <= 100.00,,,,,,,,,,,
5801,0,0,0.974910394265233,0.7537,age <= 59.00,,,,,,,,,,,
5802,1,0,0.9834254143646409,0.8085,blood_glucose_level <= 159.00,,,,,,,,,,,
5803,0,0,1,0.5081,blood_glucose_level <= 140.00,,,,,,,,,,,
5804,0,0,0.994413407821229,0.791,HbA1c_level <= 6.20,,,,,,,,,,,
5805,0,0,0.9726775956284153,0.7496,age <= 59.00,,,,,,,,,,,
5806,0,0,0.9936305732484076,0.5126,blood_glucose_level <= 140.00,,,,,,,,,,,
5807,0,0,0.9930555555555556,0.5069,age <= 42.00,,,,,,,,,,,
5808,0,0,0.9781659388646288,0.2512,age <= 23.00,,,,,,,,,,,
5809,0,0,0.9935897435897436,0.5349,HbA1c_level <= 5.80,,,,,,,,,,,
5810,0,0,1,0.2863,blood_glucose_level <= 100.00,,,,,,,,,,,
5811,0,0,1,0.2779,blood_glucose_level <= 100.00,,,,,,,,,,,
5812,0,0,1,0.5369,HbA1c_level <= 5.80,,,,,,,,,,,
5813,0,0,0.9950248756218906,0.3018,HbA1c_level <= 4.80,,,,,,,,,,,
5814,0,0,1,0.3005,HbA1c_level <= 4.80,,,,,,,,,,,
5815,0,0,1,0.8143,blood_glucose_level <= 159.00,,,,,,,,,,,
5816,1,0,1,0.5319,HbA1c_level <= 5.80,,,,,,,,,,,
5817,0,0,0.9850746268656716,0.5012,age <= 42.00,,,,,,,,,,,
5818,0,0,0.9935897435897436,0.5385,HbA1c_level <= 5.80,,,,,,,,,,,
5819,0,0,1,0.3045,HbA1c_level <= 4.80,,,,,,,,,,,
5820,0,0,0.9863945578231292,0.5135,blood_glucose_level <= 140.00,,,,,,,,,,,
5821,0,0,1,0.2565,age <= 23.00,,,,,,,,,,,
5822,0,0,0.9923076923076923,0.3044,HbA1c_level <= 4.80,,,,,,,,,,,
5823,0,0,1,0.2797,blood_glucose_level <= 100.00,,,,,,,,,,,
5824,0,0,1,0.2999,HbA1c_level <= 4.80,,,,,,,,,,,
5825,1,1,0.30566534914361,0.0098,HbA1c_level > 6.20,age > 59.00,blood_glucose_level > 100.00,bmi > 23.52,smoking_history = 3.00,,,,,,,
5826,0,0,1,0.3096,HbA1c_level <= 4.80,,,,,,,,,,,
5827,1,1,0.5971316818774446,0.02,blood_glucose_level > 159.00,HbA1c_level > 6.20,age > 42.00,bmi > 29.52,,,,,,,,
5828,0,0,0.9769230769230769,0.6665,bmi <= 27.32,,,,,,,,,,,
5829,0,0,0.9933333333333333,0.5082,blood_glucose_level <= 140.00,,,,,,,,,,,
5830,0,0,0.9805194805194806,0.5045,blood_glucose_level <= 140.00,,,,,,,,,,,
5831,0,0,0.9833333333333333,0.8069,blood_glucose_level <= 159.00,,,,,,,,,,,
5832,0,0,0.9961240310077519,0.5402,HbA1c_level <= 5.80,,,,,,,,,,,
5833,1,0,0.9779005524861878,0.7441,bmi <= 29.52,,,,,,,,,,,
5834,0,0,0.9880952380952381,0.5455,HbA1c_level <= 5.80,,,,,,,,,,,
5835,0,0,1,0.3005,HbA1c_level <= 4.80,,,,,,,,,,,
5836,0,0,1,0.8088,blood_glucose_level <= 159.00,,,,,,,,,,,
5837,0,0,0.9893048128342246,0.7867,HbA1c_level <= 6.20,,,,,,,,,,,
5838,0,0,0.992,0.2549,age <= 23.00,,,,,,,,,,,
5839,0,0,0.9936305732484076,0.535,HbA1c_level <= 5.80,,,,,,,,,,,
5840,0,0,1,0.3033,HbA1c_level <= 4.80,,,,,,,,,,,
5841,1,0,0.9846938775510204,0.9287,hypertension = 0.00,,,,,,,,,,,
5842,0,0,1,0.3035,HbA1c_level <= 4.80,,,,,,,,,,,
5843,0,0,1,0.5396,HbA1c_level <= 5.80,,,,,,,,,,,
5844,0,0,0.9875776397515528,0.5343,HbA1c_level <= 5.80,,,,,,,,,,,
5845,0,1,0.5148583275742916,0.0004,HbA1c_level > 6.20,age > 59.00,bmi > 29.52,blood_glucose_level > 140.00,gender = 1.00,smoking_history = 5.00,gender = 1.00,smoking_history = 5.00,,,,
5846,0,0,0.9915254237288136,0.5138,blood_glucose_level <= 140.00,,,,,,,,,,,
5847,0,0,0.9938271604938271,0.2481,age <= 23.00,,,,,,,,,,,
5848,0,0,1,0.5247,HbA1c_level <= 5.80,,,,,,,,,,,
5849,1,0,0.9751243781094527,0.8139,blood_glucose_level <= 159.00,,,,,,,,,,,
5850,0,0,1,0.5078,blood_glucose_level <= 140.00,,,,,,,,,,,
5851,0,0,0.9888888888888889,0.8122,blood_glucose_level <= 159.00,,,,,,,,,,,
5852,0,0,0.9877300613496932,0.513,blood_glucose_level <= 140.00,,,,,,,,,,,
5853,0,0,0.9841269841269841,0.5104,blood_glucose_level <= 140.00,,,,,,,,,,,
5854,0,0,0.9911111111111112,0.2849,blood_glucose_level <= 100.00,,,,,,,,,,,
5855,0,0,0.9946524064171123,0.7871,HbA1c_level <= 6.20,,,,,,,,,,,
5856,0,0,0.996078431372549,0.5418,HbA1c_level <= 5.80,,,,,,,,,,,
5857,0,0,0.9970149253731343,0.3023,HbA1c_level <= 4.80,,,,,,,,,,,
5858,1,0,0.9825581395348837,0.7963,HbA1c_level <= 6.20,,,,,,,,,,,
5859,0,0,0.9893048128342246,0.8204,blood_glucose_level <= 159.00,,,,,,,,,,,
5860,0,0,0.9835164835164835,0.8098,blood_glucose_level <= 159.00,,,,,,,,,,,
5861,0,0,1,0.2948,HbA1c_level <= 4.80,,,,,,,,,,,
5862,0,0,0.9931506849315068,0.5333,HbA1c_level <= 5.80,,,,,,,,,,,
5863,0,0,0.9798387096774194,0.5026,blood_glucose_level <= 140.00,,,,,,,,,,,
5864,0,0,0.9828571428571429,0.7861,HbA1c_level <= 6.20,,,,,,,,,,,
5865,1,0,0.9835164835164835,0.8186,blood_glucose_level <= 159.00,,,,,,,,,,,
5866,0,0,1,0.0636,smoking_history = 5.00,,,,,,,,,,,
5867,0,0,0.9923664122137404,0.276,blood_glucose_level <= 100.00,,,,,,,,,,,
5868,0,0,0.9935897435897436,0.5419,HbA1c_level <= 5.80,,,,,,,,,,,
5869,0,0,0.9919354838709677,0.5423,HbA1c_level <= 5.80,,,,,,,,,,,
5870,0,0,0.9887005649717514,0.5427,HbA1c_level <= 5.80,,,,,,,,,,,
5871,0,0,1,0.5059,blood_glucose_level <= 140.00,,,,,,,,,,,
5872,1,1,0.7485928705440901,0.002,blood_glucose_level > 159.00,HbA1c_level > 6.20,age > 59.00,heart_disease = 1.00,heart_disease = 1.00,smoking_history = 0.00,,,,,,
5873,0,0,0.9871794871794872,0.4971,age <= 42.00,,,,,,,,,,,
5874,0,0,1,1,,,,,,,,,,,,
5875,0,0,0.9869281045751634,0.5188,blood_glucose_level <= 140.00,,,,,,,,,,,
5876,0,0,0.9955555555555555,0.3058,HbA1c_level <= 4.80,,,,,,,,,,,
5877,0,0,1,0.273,blood_glucose_level <= 100.00,,,,,,,,,,,
5878,1,0,0.9931972789115646,0.5339,HbA1c_level <= 5.80,,,,,,,,,,,
5879,0,0,1,0.2952,HbA1c_level <= 4.80,,,,,,,,,,,
5880,0,0,0.9885057471264368,0.8101,blood_glucose_level <= 159.00,,,,,,,,,,,
5881,1,1,0.5118411000763942,0.0016,HbA1c_level > 6.20,age > 59.00,blood_glucose_level > 140.00,bmi > 29.52,gender = 1.00,smoking_history = 3.00,smoking_history = 3.00,,,,,
5882,1,0,1,0.8116,blood_glucose_level <= 159.00,,,,,,,,,,,
5883,0,0,1,0.5089,blood_glucose_level <= 140.00,,,,,,,,,,,
5884,0,0,0.9868421052631579,0.5129,blood_glucose_level <= 140.00,,,,,,,,,,,
5885,0,0,0.9753086419753086,0.5398,HbA1c_level <= 5.80,,,,,,,,,,,
5886,0,0,0.9943502824858758,0.7931,HbA1c_level <= 6.20,,,,,,,,,,,
5887,0,0,0.9863945578231292,0.4998,age <= 42.00,,,,,,,,,,,
5888,0,0,0.9950248756218906,0.5368,HbA1c_level <= 5.80,,,,,,,,,,,
5889,0,0,1,0.5054,blood_glucose_level <= 140.00,,,,,,,,,,,
5890,0,0,0.9942196531791907,0.7613,age <= 59.00,,,,,,,,,,,
5891,0,0,0.9893238434163701,0.7985,HbA1c_level <= 6.20,,,,,,,,,,,
5892,0,0,1,0.2993,HbA1c_level <= 4.80,,,,,,,,,,,
5893,0,0,1,0.2982,HbA1c_level <= 4.80,,,,,,,,,,,
5894,0,0,1,0.3008,HbA1c_level <= 4.80,,,,,,,,,,,
5895,0,0,1,0.8146,blood_glucose_level <= 159.00,,,,,,,,,,,
5896,0,0,0.9863013698630136,0.5018,age <= 42.00,,,,,,,,,,,
5897,0,0,1,0.816,blood_glucose_level <= 159.00,,,,,,,,,,,
5898,1,1,0.8058252427184466,0.003,HbA1c_level > 6.20,blood_glucose_level > 159.00,hypertension = 1.00,age > 42.00,bmi > 29.52,hypertension = 1.00,,,,,,
5899,0,0,0.9800995024875622,0.8131,blood_glucose_level <= 159.00,,,,,,,,,,,
